HEADER[~&~	~&~ROLE_MBR_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~OBJ_ID::VARCHAR~&~	~&~ROLE_ID::VARCHAR~&~	~&~MBR_ID::VARCHAR~&~	~&~MBR_TYP_CD::CHAR~&~	~&~ACTV_FRM_DT::TIMESTAMP~&~	~&~ACTV_TO_DT::TIMESTAMP~&~	~&~LAST_UPDT_DT::TIMESTAMP~&~	~&~]HEADER
RECORD[~&~	~&~'KFS324'~&~	~&~'1'~&~	~&~'KFS324'~&~	~&~'54'~&~	~&~'6274603810'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS325'~&~	~&~'1'~&~	~&~'KFS325'~&~	~&~'54'~&~	~&~'1494004993'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS326'~&~	~&~'1'~&~	~&~'KFS326'~&~	~&~'54'~&~	~&~'5368508241'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS327'~&~	~&~'1'~&~	~&~'KFS327'~&~	~&~'54'~&~	~&~'5598509810'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS328'~&~	~&~'1'~&~	~&~'KFS328'~&~	~&~'54'~&~	~&~'4326006416'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS329'~&~	~&~'1'~&~	~&~'KFS329'~&~	~&~'54'~&~	~&~'5589007124'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS33'~&~	~&~'1'~&~	~&~'KFS33'~&~	~&~'54'~&~	~&~'3420506415'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS330'~&~	~&~'1'~&~	~&~'KFS330'~&~	~&~'54'~&~	~&~'4670302271'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS331'~&~	~&~'1'~&~	~&~'KFS331'~&~	~&~'54'~&~	~&~'5455507137'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS332'~&~	~&~'1'~&~	~&~'KFS332'~&~	~&~'54'~&~	~&~'4160100413'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS333'~&~	~&~'1'~&~	~&~'KFS333'~&~	~&~'54'~&~	~&~'2798209582'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS334'~&~	~&~'1'~&~	~&~'KFS334'~&~	~&~'54'~&~	~&~'1825000680'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS335'~&~	~&~'1'~&~	~&~'KFS335'~&~	~&~'54'~&~	~&~'3185208201'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS336'~&~	~&~'1'~&~	~&~'KFS336'~&~	~&~'54'~&~	~&~'3153306089'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS337'~&~	~&~'1'~&~	~&~'KFS337'~&~	~&~'54'~&~	~&~'5360703640'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS338'~&~	~&~'1'~&~	~&~'KFS338'~&~	~&~'54'~&~	~&~'4557803500'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS339'~&~	~&~'1'~&~	~&~'KFS339'~&~	~&~'54'~&~	~&~'4756700862'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS34'~&~	~&~'1'~&~	~&~'KFS34'~&~	~&~'54'~&~	~&~'6218805472'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS340'~&~	~&~'1'~&~	~&~'KFS340'~&~	~&~'54'~&~	~&~'1153304576'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS341'~&~	~&~'1'~&~	~&~'KFS341'~&~	~&~'54'~&~	~&~'6172204597'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS342'~&~	~&~'1'~&~	~&~'KFS342'~&~	~&~'54'~&~	~&~'2098609156'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS343'~&~	~&~'1'~&~	~&~'KFS343'~&~	~&~'54'~&~	~&~'5934406882'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS344'~&~	~&~'1'~&~	~&~'KFS344'~&~	~&~'54'~&~	~&~'5725905238'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS345'~&~	~&~'1'~&~	~&~'KFS345'~&~	~&~'54'~&~	~&~'3962607660'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS346'~&~	~&~'1'~&~	~&~'KFS346'~&~	~&~'54'~&~	~&~'3686309824'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS347'~&~	~&~'1'~&~	~&~'KFS347'~&~	~&~'54'~&~	~&~'2557302698'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS348'~&~	~&~'1'~&~	~&~'KFS348'~&~	~&~'54'~&~	~&~'4512803108'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS349'~&~	~&~'1'~&~	~&~'KFS349'~&~	~&~'54'~&~	~&~'6185006765'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS35'~&~	~&~'1'~&~	~&~'KFS35'~&~	~&~'54'~&~	~&~'6012204256'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS350'~&~	~&~'1'~&~	~&~'KFS350'~&~	~&~'54'~&~	~&~'2514300297'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS351'~&~	~&~'1'~&~	~&~'KFS351'~&~	~&~'54'~&~	~&~'2216800403'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS352'~&~	~&~'1'~&~	~&~'KFS352'~&~	~&~'54'~&~	~&~'5263304328'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS353'~&~	~&~'1'~&~	~&~'KFS353'~&~	~&~'54'~&~	~&~'4042509785'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS354'~&~	~&~'1'~&~	~&~'KFS354'~&~	~&~'54'~&~	~&~'4936104131'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS355'~&~	~&~'1'~&~	~&~'KFS355'~&~	~&~'54'~&~	~&~'1110208926'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS356'~&~	~&~'1'~&~	~&~'KFS356'~&~	~&~'54'~&~	~&~'3103108378'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS357'~&~	~&~'1'~&~	~&~'KFS357'~&~	~&~'54'~&~	~&~'1917101392'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS358'~&~	~&~'1'~&~	~&~'KFS358'~&~	~&~'54'~&~	~&~'1805206486'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS359'~&~	~&~'1'~&~	~&~'KFS359'~&~	~&~'54'~&~	~&~'2853504613'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS36'~&~	~&~'1'~&~	~&~'KFS36'~&~	~&~'54'~&~	~&~'5729300245'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS360'~&~	~&~'1'~&~	~&~'KFS360'~&~	~&~'54'~&~	~&~'2815401389'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS361'~&~	~&~'1'~&~	~&~'KFS361'~&~	~&~'54'~&~	~&~'3954101482'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS362'~&~	~&~'1'~&~	~&~'KFS362'~&~	~&~'54'~&~	~&~'3324503879'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS363'~&~	~&~'1'~&~	~&~'KFS363'~&~	~&~'54'~&~	~&~'3572801924'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS364'~&~	~&~'1'~&~	~&~'KFS364'~&~	~&~'54'~&~	~&~'1407101459'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS365'~&~	~&~'1'~&~	~&~'KFS365'~&~	~&~'54'~&~	~&~'2151305938'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS366'~&~	~&~'1'~&~	~&~'KFS366'~&~	~&~'54'~&~	~&~'1312601202'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS367'~&~	~&~'1'~&~	~&~'KFS367'~&~	~&~'54'~&~	~&~'2595106260'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS368'~&~	~&~'1'~&~	~&~'KFS368'~&~	~&~'54'~&~	~&~'5267600242'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS369'~&~	~&~'1'~&~	~&~'KFS369'~&~	~&~'54'~&~	~&~'2937208570'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS37'~&~	~&~'1'~&~	~&~'KFS37'~&~	~&~'54'~&~	~&~'2341000360'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS370'~&~	~&~'1'~&~	~&~'KFS370'~&~	~&~'54'~&~	~&~'3172909967'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS371'~&~	~&~'1'~&~	~&~'KFS371'~&~	~&~'54'~&~	~&~'3696203424'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS372'~&~	~&~'1'~&~	~&~'KFS372'~&~	~&~'54'~&~	~&~'4443702936'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS373'~&~	~&~'1'~&~	~&~'KFS373'~&~	~&~'54'~&~	~&~'2302909552'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS374'~&~	~&~'1'~&~	~&~'KFS374'~&~	~&~'54'~&~	~&~'2598709220'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS375'~&~	~&~'1'~&~	~&~'KFS375'~&~	~&~'54'~&~	~&~'2827008884'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS376'~&~	~&~'1'~&~	~&~'KFS376'~&~	~&~'54'~&~	~&~'2462903583'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS377'~&~	~&~'1'~&~	~&~'KFS377'~&~	~&~'54'~&~	~&~'5214509007'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS378'~&~	~&~'1'~&~	~&~'KFS378'~&~	~&~'54'~&~	~&~'2529001055'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS379'~&~	~&~'1'~&~	~&~'KFS379'~&~	~&~'54'~&~	~&~'1595003228'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS38'~&~	~&~'1'~&~	~&~'KFS38'~&~	~&~'54'~&~	~&~'4939700542'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS380'~&~	~&~'1'~&~	~&~'KFS380'~&~	~&~'54'~&~	~&~'5011403363'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS381'~&~	~&~'1'~&~	~&~'KFS381'~&~	~&~'54'~&~	~&~'5601108543'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS382'~&~	~&~'1'~&~	~&~'KFS382'~&~	~&~'54'~&~	~&~'1395608638'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS383'~&~	~&~'1'~&~	~&~'KFS383'~&~	~&~'54'~&~	~&~'3723004024'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS384'~&~	~&~'1'~&~	~&~'KFS384'~&~	~&~'54'~&~	~&~'2960207362'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS385'~&~	~&~'1'~&~	~&~'KFS385'~&~	~&~'54'~&~	~&~'5566302804'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS386'~&~	~&~'1'~&~	~&~'KFS386'~&~	~&~'54'~&~	~&~'3892107556'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS387'~&~	~&~'1'~&~	~&~'KFS387'~&~	~&~'54'~&~	~&~'4592004673'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS388'~&~	~&~'1'~&~	~&~'KFS388'~&~	~&~'54'~&~	~&~'4054108339'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS389'~&~	~&~'1'~&~	~&~'KFS389'~&~	~&~'54'~&~	~&~'1548905190'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS39'~&~	~&~'1'~&~	~&~'KFS39'~&~	~&~'54'~&~	~&~'1326409751'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS390'~&~	~&~'1'~&~	~&~'KFS390'~&~	~&~'54'~&~	~&~'3311909675'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS391'~&~	~&~'1'~&~	~&~'KFS391'~&~	~&~'54'~&~	~&~'2235508898'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS392'~&~	~&~'1'~&~	~&~'KFS392'~&~	~&~'54'~&~	~&~'2855702943'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS393'~&~	~&~'1'~&~	~&~'KFS393'~&~	~&~'54'~&~	~&~'2817408084'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS394'~&~	~&~'1'~&~	~&~'KFS394'~&~	~&~'54'~&~	~&~'5801508274'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS395'~&~	~&~'1'~&~	~&~'KFS395'~&~	~&~'54'~&~	~&~'5183806303'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS396'~&~	~&~'1'~&~	~&~'KFS396'~&~	~&~'54'~&~	~&~'5927407565'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS397'~&~	~&~'1'~&~	~&~'KFS397'~&~	~&~'54'~&~	~&~'3439809008'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS398'~&~	~&~'1'~&~	~&~'KFS398'~&~	~&~'54'~&~	~&~'1246104058'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS399'~&~	~&~'1'~&~	~&~'KFS399'~&~	~&~'54'~&~	~&~'5483808706'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS4'~&~	~&~'1'~&~	~&~'KFS4'~&~	~&~'54'~&~	~&~'4217300016'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS40'~&~	~&~'1'~&~	~&~'KFS40'~&~	~&~'54'~&~	~&~'1729700072'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS400'~&~	~&~'1'~&~	~&~'KFS400'~&~	~&~'54'~&~	~&~'2558305577'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS401'~&~	~&~'1'~&~	~&~'KFS401'~&~	~&~'54'~&~	~&~'1963107144'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS402'~&~	~&~'1'~&~	~&~'KFS402'~&~	~&~'54'~&~	~&~'4253800242'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS403'~&~	~&~'1'~&~	~&~'KFS403'~&~	~&~'54'~&~	~&~'3682507451'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS404'~&~	~&~'1'~&~	~&~'KFS404'~&~	~&~'54'~&~	~&~'1913605143'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS405'~&~	~&~'1'~&~	~&~'KFS405'~&~	~&~'54'~&~	~&~'5103107704'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS406'~&~	~&~'1'~&~	~&~'KFS406'~&~	~&~'54'~&~	~&~'1815201705'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS407'~&~	~&~'1'~&~	~&~'KFS407'~&~	~&~'54'~&~	~&~'1858404165'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS408'~&~	~&~'1'~&~	~&~'KFS408'~&~	~&~'54'~&~	~&~'2007308722'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS409'~&~	~&~'1'~&~	~&~'KFS409'~&~	~&~'54'~&~	~&~'4602809661'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS41'~&~	~&~'1'~&~	~&~'KFS41'~&~	~&~'54'~&~	~&~'2371700399'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS410'~&~	~&~'1'~&~	~&~'KFS410'~&~	~&~'54'~&~	~&~'2976808378'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS411'~&~	~&~'1'~&~	~&~'KFS411'~&~	~&~'54'~&~	~&~'4215903770'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS412'~&~	~&~'1'~&~	~&~'KFS412'~&~	~&~'54'~&~	~&~'5384207659'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS413'~&~	~&~'1'~&~	~&~'KFS413'~&~	~&~'54'~&~	~&~'6219307217'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS414'~&~	~&~'1'~&~	~&~'KFS414'~&~	~&~'54'~&~	~&~'3270009216'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS415'~&~	~&~'1'~&~	~&~'KFS415'~&~	~&~'54'~&~	~&~'4322103093'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS416'~&~	~&~'1'~&~	~&~'KFS416'~&~	~&~'54'~&~	~&~'4836204798'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS417'~&~	~&~'1'~&~	~&~'KFS417'~&~	~&~'54'~&~	~&~'4636809178'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS418'~&~	~&~'1'~&~	~&~'KFS418'~&~	~&~'54'~&~	~&~'2493208285'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS419'~&~	~&~'1'~&~	~&~'KFS419'~&~	~&~'54'~&~	~&~'1623901088'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS42'~&~	~&~'1'~&~	~&~'KFS42'~&~	~&~'54'~&~	~&~'4965407189'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS420'~&~	~&~'1'~&~	~&~'KFS420'~&~	~&~'54'~&~	~&~'3808900136'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS421'~&~	~&~'1'~&~	~&~'KFS421'~&~	~&~'54'~&~	~&~'3428005487'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS422'~&~	~&~'1'~&~	~&~'KFS422'~&~	~&~'54'~&~	~&~'1224201162'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS423'~&~	~&~'1'~&~	~&~'KFS423'~&~	~&~'54'~&~	~&~'2843302291'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS424'~&~	~&~'1'~&~	~&~'KFS424'~&~	~&~'54'~&~	~&~'3909803874'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS425'~&~	~&~'1'~&~	~&~'KFS425'~&~	~&~'54'~&~	~&~'5691404828'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS426'~&~	~&~'1'~&~	~&~'KFS426'~&~	~&~'54'~&~	~&~'2470508447'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS427'~&~	~&~'1'~&~	~&~'KFS427'~&~	~&~'54'~&~	~&~'3317806328'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS428'~&~	~&~'1'~&~	~&~'KFS428'~&~	~&~'54'~&~	~&~'4660302992'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS429'~&~	~&~'1'~&~	~&~'KFS429'~&~	~&~'54'~&~	~&~'4843207887'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
